fx_Unnamed: 0,fx_Date,fx_Time,fx_Round,fx_Day,fx_Venue,fx_Result,fx_GF,fx_GA,fx_Team,fx_Opponent,fx_Possession,fx_Formation,fx_Transfers - Home,fx_Shots,fx_SoT%,fx_G/SoT,fx_Avg. Distance of Shots,fx_FK Shots,fx_PK,fx_SoT Against,fx_Save%,fx_Clean Sheet,fx_PK Allowed,fx_# Defensive Actions OPA,fx_Live Passes,fx_Passes Completed,fx_Passes Under Pressure,fx_Ground Passes,fx_High Passes,fx_Shot-Creating Actions,fx_Presses (Applied),fx_Successful Dribbles,fx_Red Cards,fx_Yellow Cards,fx_Fouls,fx_Own Goals,fx_Aerial Battles Won (%),fx_kickoff,fx_team_norm,fx_side,epl_Unnamed: 0,epl_h_a,epl_xG,epl_xGA,epl_npxG,epl_npxGA,epl_deep,epl_deep_allowed,epl_scored,epl_missed,epl_xpts,epl_result,epl_date,epl_wins,epl_draws,epl_loses,epl_pts,epl_npxGD,epl_teamId,epl_ppda_cal,epl_allowed_ppda,epl_matchtime,epl_tot_points,epl_round,epl_tot_goal,epl_tot_con,epl_Referee.x,epl_HS.x,epl_HST.x,epl_HF.x,epl_HC.x,epl_HY.x,epl_HR.x,epl_AS.x,epl_AST.x,epl_AF.x,epl_AC.x,epl_AY.x,epl_AR.x,epl_B365H.x,epl_B365D.x,epl_B365A.x,epl_HtrgPerc,epl_AtrgPerc,epl_matchDay,epl_kickoff,epl_team_norm,epl_side,_merge
38,20/06/2020,12:30,Matchweek 30,Sat,Away,D,1,1,Leicester City,Watford,67,4-1-4-1,93.87,15,13.3,0.5,20.9,1,0,4,75.0,0,0,0,540,464,116,401,115,25,125,28.6,0,1,12,0,54.5,2020-06-20 12:30:00,leicester,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
34,20/06/2020,12:30,Matchweek 30,Sat,Home,D,1,1,Watford,Leicester City,33,4-2-3-1,50.4,7,57.1,0.25,16.4,0,0,2,50.0,0,0,3,229,180,65,103,135,9,185,40.0,0,0,17,0,45.5,2020-06-20 12:30:00,watford,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
42,20/06/2020,15:00,Matchweek 30,Sat,Away,L,1,2,Arsenal,Brighton,58,4-3-3,137.5,13,46.2,0.17,16.5,0,0,5,60.0,0,0,1,473,448,37,393,62,22,113,52.0,0,1,8,0,57.9,2020-06-20 15:00:00,arsenal,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
32,20/06/2020,15:00,Matchweek 30,Sat,Home,W,2,1,Brighton and Hove Albion,Arsenal,42,4-2-3-1,55.56,9,55.6,0.4,15.6,0,0,6,83.3,0,0,0,327,282,35,236,84,12,119,63.6,0,2,16,0,42.1,2020-06-20 15:00:00,brighton,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
48,20/06/2020,17:30,Matchweek 30,Sat,Away,W,2,0,Wolverhampton Wanderers,West Ham,58,3-5-2,105.0,10,60.0,0.33,17.9,0,0,2,100.0,1,0,0,504,445,75,336,114,18,138,75.0,0,1,7,0,60.0,2020-06-20 17:30:00,wolves,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
33,20/06/2020,17:30,Matchweek 30,Sat,Home,L,0,2,West Ham United,Wolves,42,4-2-3-1,103.7,7,28.6,0.0,20.5,0,0,6,66.7,0,0,0,359,295,83,233,95,10,138,76.9,0,1,12,0,40.0,2020-06-20 17:30:00,west ham,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
33,20/06/2020,19:45,Matchweek 30,Sat,Home,L,0,2,Bournemouth,Crystal Palace,59,4-1-4-1,46.99,12,8.3,0.0,17.4,1,0,2,0.0,0,0,0,459,426,68,321,94,17,196,53.6,0,3,15,0,58.1,2020-06-20 19:45:00,bournemouth,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
31,20/06/2020,19:45,Matchweek 30,Sat,Away,W,2,0,Crystal Palace,Bournemouth,41,4-3-3,5.49,7,28.6,1.0,17.4,1,0,1,100.0,1,0,0,316,282,77,173,100,11,147,66.7,0,2,20,0,41.9,2020-06-20 19:45:00,crystal palace,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
35,21/06/2020,14:00,Matchweek 30,Sun,Home,W,3,0,Newcastle United,Sheffield Utd,47,4-4-1-1,60.66,12,66.7,0.38,18.3,1,0,1,100.0,1,0,0,429,378,55,319,113,18,93,66.7,0,2,10,0,42.9,2020-06-21 14:00:00,newcastle united,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
34,21/06/2020,14:00,Matchweek 30,Sun,Away,L,0,3,Sheffield United,Newcastle Utd,53,3-5-2,63.45,6,16.7,0.0,13.9,0,0,8,62.5,0,0,0,497,439,65,348,108,12,101,80.0,1,2,11,0,57.1,2020-06-21 14:00:00,sheffield united,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
42,21/06/2020,16:15,Matchweek 30,Sun,Away,W,2,1,Chelsea,Aston Villa,73,4-3-3,40.5,19,26.3,0.4,17.7,0,0,4,75.0,0,0,1,697,631,112,505,133,28,116,76.9,0,1,17,0,52.3,2020-06-21 16:15:00,chelsea,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
37,21/06/2020,16:15,Matchweek 30,Sun,Home,L,1,2,Aston Villa,Chelsea,27,4-3-3,143.1,8,50.0,0.25,14.3,1,0,5,60.0,0,0,0,221,177,59,108,105,15,165,28.6,0,2,12,0,47.7,2020-06-21 16:15:00,aston villa,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
34,21/06/2020,19:00,Matchweek 30,Sun,Home,D,0,0,Everton,Liverpool,30,4-4-2,106.6,9,33.3,0.0,10.4,0,0,3,100.0,1,0,1,221,185,39,130,104,13,157,56.3,0,2,20,0,38.6,2020-06-21 19:00:00,everton,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
46,21/06/2020,19:00,Matchweek 30,Sun,Away,D,0,0,Liverpool,Everton,70,4-3-3,9.36,10,30.0,0.0,17.9,3,0,3,100.0,1,0,1,585,536,95,424,126,20,112,71.4,0,2,13,0,61.4,2020-06-21 19:00:00,liverpool,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
32,22/06/2020,20:00,Matchweek 30,Mon,Away,L,0,5,Burnley,Manchester City,29,4-4-2,21.47,1,0.0,,28.9,1,0,6,33.3,0,1,1,298,261,69,188,96,2,95,62.5,0,1,11,0,35.3,2020-06-22 20:00:00,burnley,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
46,22/06/2020,20:00,Matchweek 30,Mon,Home,W,5,0,Manchester City,Burnley,71,4-3-3,143.5,18,33.3,0.67,18.7,1,1,0,,1,0,1,814,768,56,652,103,36,99,66.7,0,1,8,0,64.7,2020-06-22 20:00:00,man city,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
33,23/06/2020,18:00,Matchweek 31,Tue,Away,D,0,0,Brighton and Hove Albion,Leicester City,33,4-2-2-2,55.56,9,11.1,0.0,27.5,1,0,2,100.0,1,0,0,271,225,89,157,102,12,184,65.2,0,2,17,0,40.5,2020-06-23 18:00:00,brighton,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
39,23/06/2020,18:00,Matchweek 31,Tue,Home,D,0,0,Leicester City,Brighton,67,4-4-2,93.87,11,18.2,0.0,15.8,1,0,1,100.0,1,0,0,602,541,75,409,100,17,157,66.7,0,2,12,0,59.5,2020-06-23 18:00:00,leicester,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
34,23/06/2020,20:15,Matchweek 31,Tue,Away,L,0,2,West Ham United,Tottenham,36,4-2-3-1,103.7,10,20.0,0.0,16.2,0,0,4,50.0,0,0,0,350,290,44,230,117,15,116,60.0,0,2,11,1,41.9,2020-06-23 20:15:00,west ham,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
44,23/06/2020,20:15,Matchweek 31,Tue,Home,W,2,0,Tottenham Hotspur,West Ham,64,4-2-3-1,115.2,15,26.7,0.25,16.9,0,0,2,100.0,1,0,0,659,592,60,540,82,25,89,77.3,0,2,14,0,58.1,2020-06-23 20:15:00,tottenham,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
34,24/06/2020,18:00,Matchweek 31,Wed,Home,L,0,1,Norwich City,Everton,47,4-2-3-1,5.23,8,12.5,0.0,21.7,1,0,5,80.0,0,0,2,416,350,49,294,110,15,170,73.3,0,0,11,0,36.8,2020-06-24 18:00:00,norwich,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
38,24/06/2020,18:00,Matchweek 31,Wed,Away,D,1,1,Aston Villa,Newcastle Utd,50,4-3-3,143.1,14,14.3,0.5,17.3,1,0,3,66.7,0,0,3,383,321,48,237,120,24,166,66.7,0,2,17,0,58.0,2020-06-24 18:00:00,aston villa,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
35,24/06/2020,18:00,Matchweek 31,Wed,Away,W,1,0,Everton,Norwich City,53,4-4-2,106.6,12,41.7,0.2,15.3,1,0,1,100.0,1,0,0,495,422,61,354,129,18,110,73.7,0,1,14,0,63.2,2020-06-24 18:00:00,everton,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
48,24/06/2020,18:00,Matchweek 31,Wed,Home,W,3,0,Manchester United,Sheffield Utd,68,4-2-3-1,200.5,15,46.7,0.43,15.1,1,0,1,100.0,1,0,0,726,698,83,620,67,29,76,73.3,0,1,11,0,68.2,2020-06-24 18:00:00,man utd,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
34,24/06/2020,18:00,Matchweek 31,Wed,Away,L,0,1,Bournemouth,Wolves,46,4-2-3-1,46.99,4,0.0,,24.8,0,0,2,50.0,0,0,1,343,299,47,203,103,5,165,47.8,0,3,15,0,57.1,2020-06-24 18:00:00,bournemouth,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
49,24/06/2020,18:00,Matchweek 31,Wed,Home,W,1,0,Wolverhampton Wanderers,Bournemouth,54,3-4-3,105.0,11,18.2,0.5,20.7,1,0,0,,1,0,1,429,379,79,279,132,15,96,59.1,0,3,16,0,42.9,2020-06-24 18:00:00,wolves,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
35,24/06/2020,18:00,Matchweek 31,Wed,Away,L,0,3,Sheffield United,Manchester Utd,32,3-5-2,63.45,4,25.0,0.0,24.4,0,0,7,57.1,0,0,0,330,287,35,245,85,8,181,46.2,0,0,11,0,31.8,2020-06-24 18:00:00,sheffield united,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
36,24/06/2020,18:00,Matchweek 31,Wed,Home,D,1,1,Newcastle United,Aston Villa,50,4-4-1-1,60.66,13,23.1,0.33,19.6,0,0,2,50.0,0,0,0,378,329,103,216,109,20,77,75.0,0,2,16,0,42.0,2020-06-24 18:00:00,newcastle united,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
32,24/06/2020,20:15,Matchweek 31,Wed,Away,L,0,4,Crystal Palace,Liverpool,27,4-1-4-1,5.49,3,0.0,,26.7,0,0,7,42.9,0,0,1,310,244,51,214,99,3,116,62.5,0,0,7,0,48.0,2020-06-24 20:15:00,crystal palace,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
47,24/06/2020,20:15,Matchweek 31,Wed,Home,W,4,0,Liverpool,Crystal Palace,73,4-3-3,9.36,21,33.3,0.57,16.9,2,0,0,,1,0,0,896,816,74,705,128,29,123,42.1,0,0,9,0,52.0,2020-06-24 20:15:00,liverpool,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
33,25/06/2020,18:00,Matchweek 31,Thu,Home,W,1,0,Burnley,Watford,54,4-4-2,21.47,9,44.4,0.25,16.6,0,0,3,100.0,1,0,2,410,319,71,190,158,16,112,50.0,0,1,17,0,48.5,2020-06-25 18:00:00,burnley,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
35,25/06/2020,18:00,Matchweek 31,Thu,Away,L,0,1,Watford,Burnley,46,4-4-2,50.4,10,30.0,0.0,14.4,1,0,4,75.0,0,0,2,325,239,65,139,182,11,143,70.0,0,0,16,0,51.5,2020-06-25 18:00:00,watford,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
43,25/06/2020,18:00,Matchweek 31,Thu,Away,W,2,0,Arsenal,Southampton,47,4-3-3,137.5,10,50.0,0.4,14.4,1,0,3,100.0,1,0,0,373,338,64,262,94,12,169,71.4,0,2,15,0,51.7,2020-06-25 18:00:00,arsenal,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
36,25/06/2020,18:00,Matchweek 31,Thu,Home,L,0,2,Southampton,Arsenal,53,4-4-2,51.75,12,25.0,0.0,15.9,0,0,5,60.0,0,0,1,421,371,127,296,126,17,124,63.6,1,0,11,0,48.3,2020-06-25 18:00:00,southampton,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
47,25/06/2020,20:15,Matchweek 31,Thu,Away,L,1,2,Manchester City,Chelsea,65,4-3-3,143.5,10,20.0,0.5,22.3,1,0,6,83.3,0,1,0,693,656,69,548,82,19,115,70.0,1,1,4,0,22.7,2020-06-25 20:15:00,man city,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
43,25/06/2020,20:15,Matchweek 31,Thu,Home,W,2,1,Chelsea,Manchester City,35,4-3-3,40.5,14,42.9,0.17,11.3,0,1,2,50.0,0,0,0,369,325,64,273,78,18,171,72.7,0,1,14,0,77.3,2020-06-25 20:15:00,chelsea,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
50,27/06/2020,12:30,Matchweek 32,Sat,Away,W,1,0,Wolverhampton Wanderers,Aston Villa,52,3-5-2,105.0,9,22.2,0.5,14.7,0,0,1,100.0,1,0,0,438,396,43,281,136,15,131,46.7,0,1,17,0,52.3,2020-06-27 12:30:00,wolves,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
39,27/06/2020,12:30,Matchweek 32,Sat,Home,L,0,1,Aston Villa,Wolves,48,4-4-2,143.1,10,10.0,0.0,15.3,0,0,2,50.0,0,0,0,412,365,68,296,107,18,102,58.8,0,1,19,0,47.7,2020-06-27 12:30:00,aston villa,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
37,28/06/2020,16:30,Matchweek 32,Sun,Away,W,3,1,Southampton,Watford,51,4-4-2,51.75,11,63.6,0.43,19.1,3,0,0,,0,0,0,409,351,113,260,141,19,123,83.3,0,0,10,1,53.4,2020-06-28 16:30:00,southampton,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
36,28/06/2020,16:30,Matchweek 32,Sun,Home,L,1,3,Watford,Southampton,49,4-2-3-1,50.4,7,0.0,,19.6,0,0,7,57.1,0,0,1,398,299,87,197,147,6,200,61.5,0,3,21,0,46.6,2020-06-28 16:30:00,watford,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
34,29/06/2020,20:00,Matchweek 32,Mon,Away,W,1,0,Burnley,Crystal Palace,43,4-4-1-1,21.47,8,50.0,0.25,17.1,0,0,4,100.0,1,0,0,352,290,115,205,115,12,140,52.9,0,1,14,0,65.7,2020-06-29 20:00:00,burnley,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
33,29/06/2020,20:00,Matchweek 32,Mon,Home,L,0,1,Crystal Palace,Burnley,57,4-1-4-1,5.49,17,23.5,0.0,17.5,2,0,4,75.0,0,0,0,469,424,46,366,77,20,165,63.6,0,1,14,0,34.3,2020-06-29 20:00:00,crystal palace,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
34,30/06/2020,20:15,Matchweek 32,Tue,Home,L,0,3,Brighton and Hove Albion,Manchester Utd,38,4-4-2,55.56,9,22.2,0.0,15.9,0,0,6,50.0,0,0,1,356,318,77,263,69,11,186,76.5,0,0,12,0,61.5,2020-06-30 20:15:00,brighton,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
50,30/06/2020,20:15,Matchweek 32,Tue,Away,W,3,0,Manchester United,Brighton,62,4-2-3-1,200.5,13,46.2,0.5,16.1,1,0,2,100.0,1,0,0,600,571,62,515,58,22,158,60.0,0,1,10,0,38.5,2020-06-30 20:15:00,man utd,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
41,01/07/2020,18:00,Matchweek 32,Wed,Away,L,1,2,Leicester City,Everton,64,4-1-4-1,93.87,15,20.0,0.33,15.2,0,0,2,50.0,0,1,2,596,536,86,481,86,21,100,70.0,0,1,10,0,40.4,2020-07-01 18:00:00,leicester,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
36,01/07/2020,18:00,Matchweek 32,Wed,Home,W,2,1,Everton,Leicester City,36,4-4-2,106.6,6,33.3,0.5,18.3,0,1,3,66.7,0,0,1,307,268,54,192,94,12,187,65.0,0,1,13,0,59.6,2020-07-01 18:00:00,everton,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
38,01/07/2020,18:00,Matchweek 32,Wed,Away,W,4,1,Newcastle United,Bournemouth,45,4-2-3-1,60.66,12,58.3,0.57,17.4,0,0,1,0.0,0,0,1,402,344,76,286,109,19,167,78.6,0,0,12,0,44.7,2020-07-01 18:00:00,newcastle united,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
35,01/07/2020,18:00,Matchweek 32,Wed,Home,L,1,4,Bournemouth,Newcastle Utd,55,4-4-2,46.99,12,8.3,1.0,16.7,1,0,7,42.9,0,0,0,491,441,121,392,80,20,155,65.0,0,2,12,0,55.3,2020-07-01 18:00:00,bournemouth,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
45,01/07/2020,18:00,Matchweek 32,Wed,Home,W,4,0,Arsenal,Norwich City,52,3-4-3,137.5,13,61.5,0.5,18.0,2,0,3,100.0,1,0,0,456,410,89,334,103,17,172,50.0,0,1,11,0,69.2,2020-07-01 18:00:00,arsenal,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
36,01/07/2020,18:00,Matchweek 32,Wed,Away,L,0,4,Norwich City,Arsenal,48,4-1-4-1,5.23,8,37.5,0.0,27.4,1,0,8,50.0,0,0,0,411,358,60,281,69,13,137,70.0,0,4,11,0,30.8,2020-07-01 18:00:00,norwich,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
45,01/07/2020,20:15,Matchweek 32,Wed,Away,L,2,3,Chelsea,West Ham,70,4-3-3,40.5,16,31.3,0.2,16.5,1,1,4,25.0,0,0,0,655,604,100,503,85,26,103,61.1,0,1,9,0,42.9,2020-07-01 20:15:00,chelsea,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
35,01/07/2020,20:15,Matchweek 32,Wed,Home,W,3,2,West Ham United,Chelsea,31,4-2-3-1,103.7,11,36.4,0.75,13.4,0,0,5,80.0,0,1,0,268,219,49,152,104,15,157,33.3,0,2,10,0,57.1,2020-07-01 20:15:00,west ham,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
37,02/07/2020,18:00,Matchweek 32,Thu,Home,W,3,1,Sheffield United,Tottenham,32,3-5-2,63.45,7,71.4,0.6,12.0,0,0,2,50.0,0,0,0,284,229,68,167,114,13,153,61.5,0,2,17,0,58.1,2020-07-02 18:00:00,sheffield united,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
45,02/07/2020,18:00,Matchweek 32,Thu,Away,L,1,3,Tottenham Hotspur,Sheffield Utd,68,4-2-3-1,115.2,9,22.2,0.5,16.4,2,0,5,40.0,0,0,0,640,564,101,459,114,16,140,63.2,0,0,15,0,41.9,2020-07-02 18:00:00,tottenham,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
48,02/07/2020,20:15,Matchweek 32,Thu,Away,L,0,4,Liverpool,Manchester City,52,4-3-3,9.36,11,27.3,0.0,16.0,1,0,4,25.0,0,1,1,522,473,68,389,105,18,144,37.5,0,2,8,1,56.3,2020-07-02 20:15:00,liverpool,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
49,02/07/2020,20:15,Matchweek 32,Thu,Home,W,4,0,Manchester City,Liverpool,48,4-2-3-1,143.5,13,30.8,0.5,16.5,0,1,3,100.0,1,0,3,486,445,71,379,79,24,140,61.9,0,2,10,0,43.8,2020-07-02 20:15:00,man city,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
37,04/07/2020,12:30,Matchweek 33,Sat,Home,L,0,1,Norwich City,Brighton,58,4-2-3-1,5.23,12,8.3,0.0,18.2,0,0,2,50.0,0,0,1,575,533,80,482,76,21,135,70.0,0,2,13,0,47.1,2020-07-04 12:30:00,norwich,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
35,04/07/2020,12:30,Matchweek 33,Sat,Away,W,1,0,Brighton and Hove Albion,Norwich City,42,4-2-2-2,55.56,7,28.6,0.5,17.5,0,0,1,100.0,1,0,1,412,374,41,311,99,11,137,68.4,0,2,14,0,52.9,2020-07-04 12:30:00,brighton,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
34,04/07/2020,15:00,Matchweek 33,Sat,Away,L,0,3,Crystal Palace,Leicester City,47,4-2-3-1,5.49,7,14.3,0.0,15.8,1,0,3,0.0,0,0,0,427,376,76,302,110,12,141,66.7,0,1,10,0,58.1,2020-07-04 15:00:00,crystal palace,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
36,04/07/2020,15:00,Matchweek 33,Sat,Away,L,2,5,Bournemouth,Manchester Utd,31,4-4-2,46.99,6,33.3,0.5,17.4,0,1,9,55.6,0,1,0,278,229,33,188,77,6,142,58.3,0,1,18,0,45.8,2020-07-04 15:00:00,bournemouth,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
42,04/07/2020,15:00,Matchweek 33,Sat,Home,W,3,0,Leicester City,Crystal Palace,53,3-4-1-2,93.87,14,21.4,1.0,15.3,0,0,1,100.0,1,0,0,499,449,75,392,94,23,182,58.8,0,2,20,0,41.9,2020-07-04 15:00:00,leicester,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
51,04/07/2020,15:00,Matchweek 33,Sat,Home,W,5,2,Manchester United,Bournemouth,69,4-2-3-1,200.5,17,52.9,0.44,20.3,3,1,2,50.0,0,1,0,645,597,57,503,67,31,70,60.0,0,0,5,0,54.2,2020-07-04 15:00:00,man utd,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
51,04/07/2020,17:30,Matchweek 33,Sat,Home,L,0,2,Wolverhampton Wanderers,Arsenal,53,3-5-2,105.0,10,10.0,0.0,18.6,0,0,4,50.0,0,0,0,510,468,119,337,127,20,92,35.3,0,2,7,0,46.7,2020-07-04 17:30:00,wolves,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
46,04/07/2020,17:30,Matchweek 33,Sat,Away,W,2,0,Arsenal,Wolves,47,3-4-3,137.5,8,50.0,0.5,13.3,0,0,1,100.0,1,0,0,458,403,34,362,85,9,191,71.4,0,4,13,0,53.3,2020-07-04 17:30:00,arsenal,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
37,04/07/2020,20:00,Matchweek 33,Sat,Away,L,0,3,Watford,Chelsea,30,4-2-3-1,50.4,6,50.0,0.0,23.2,2,0,8,75.0,0,1,0,295,247,25,199,88,11,185,78.6,0,2,14,0,42.3,2020-07-04 20:00:00,watford,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
46,04/07/2020,20:00,Matchweek 33,Sat,Home,W,3,0,Chelsea,Watford,70,4-3-3,40.5,20,40.0,0.25,19.3,4,1,3,100.0,1,0,0,729,677,125,574,90,32,78,63.6,0,0,13,0,57.7,2020-07-04 20:00:00,chelsea,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
38,05/07/2020,12:00,Matchweek 33,Sun,Away,D,1,1,Sheffield United,Burnley,51,3-5-2,63.45,10,30.0,0.33,13.9,0,0,5,80.0,0,0,1,420,337,57,251,149,17,81,84.6,0,0,18,0,53.7,2020-07-05 12:00:00,sheffield united,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
35,05/07/2020,12:00,Matchweek 33,Sun,Home,D,1,1,Burnley,Sheffield Utd,49,4-4-2,21.47,9,55.6,0.2,19.9,0,0,3,66.7,0,0,0,406,336,33,237,167,14,100,57.1,0,0,8,0,46.3,2020-07-05 12:00:00,burnley,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
36,05/07/2020,14:15,Matchweek 33,Sun,Away,D,2,2,West Ham United,Newcastle Utd,43,4-2-3-1,103.7,17,41.2,0.29,12.9,0,0,4,50.0,0,0,0,377,324,66,221,118,26,105,30.8,0,0,11,0,55.6,2020-07-05 14:15:00,west ham,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
